time,value
300,1.1512580E+00
600,1.9482941E+01
900,2.2481225E+01
1200,1.9262603E+01
1500,1.7812797E+01
1800,1.5889345E+01
2100,1.6604707E+01
2400,2.4279219E+01
2700,1.7244597E+01
3000,1.8213072E+01
3300,2.0515555E+01
3600,2.0043594E+01
3900,1.9559973E+01
4200,2.0347667E+01
4500,1.8286603E+01
4800,2.1968156E+01
5100,1.8438985E+01
5400,2.0355470E+01
5700,2.0296504E+01
6000,1.5826410E+01
