time,value
300,2.3955429E+00
600,-3.9135079E+00
900,6.9491370E+01
1200,6.6315804E+01
1500,6.5740994E+01
1800,6.8930297E+01
2100,6.8322851E+01
2400,7.3670975E+01
2700,7.8741547E+01
3000,8.0205482E+01
3300,7.6694525E+01
3600,7.4749299E+01
3900,7.4622935E+01
4200,7.5392111E+01
4500,7.5131811E+01
4800,7.7009743E+01
5100,7.5766521E+01
5400,7.2270805E+01
5700,7.3887310E+01
6000,7.6739688E+01
