time,index,value,std
4.000000,50.000000,0.080771,0.050000
4.000000,75.000000,0.116182,0.050000
4.100000,25.000000,0.062165,0.050000
4.100000,50.000000,0.078082,0.050000
4.100000,75.000000,-0.063751,0.050000
4.200000,25.000000,0.141323,0.050000
4.200000,50.000000,-0.082688,0.050000
4.200000,75.000000,-0.235086,0.050000
4.300000,25.000000,0.067926,0.050000
4.300000,50.000000,-0.083819,0.050000
4.300000,75.000000,-0.157737,0.050000
4.400000,25.000000,0.111611,0.050000
4.400000,50.000000,-0.027015,0.050000
4.400000,75.000000,-0.075672,0.050000
4.500000,25.000000,0.145464,0.050000
4.500000,50.000000,0.118606,0.050000
4.500000,75.000000,0.046259,0.050000
4.600000,25.000000,0.041353,0.050000
4.600000,50.000000,0.199082,0.050000
4.600000,75.000000,0.273790,0.050000
4.700000,25.000000,0.068590,0.050000
4.700000,50.000000,0.164227,0.050000
4.700000,75.000000,0.319137,0.050000
4.800000,25.000000,0.057719,0.050000
4.800000,50.000000,0.197281,0.050000
4.800000,75.000000,0.309729,0.050000
4.900000,25.000000,0.034105,0.050000
4.900000,50.000000,0.157618,0.050000
4.900000,75.000000,0.172457,0.050000
5.000000,25.000000,0.093314,0.050000
5.000000,50.000000,0.044667,0.050000
5.000000,75.000000,0.025859,0.050000
5.100000,25.000000,-0.001878,0.050000
5.100000,50.000000,-0.074322,0.050000
5.100000,75.000000,-0.073114,0.050000
5.200000,25.000000,0.063147,0.050000
5.200000,50.000000,-0.079130,0.050000
5.200000,75.000000,-0.210006,0.050000
5.300000,25.000000,0.154451,0.050000
5.300000,50.000000,-0.023364,0.050000
5.300000,75.000000,-0.186324,0.050000
5.400000,25.000000,0.106072,0.050000
5.400000,50.000000,0.073666,0.050000
5.400000,75.000000,-0.011430,0.050000
5.500000,25.000000,0.072750,0.050000
5.500000,50.000000,0.079096,0.050000
5.500000,75.000000,0.120604,0.050000
5.600000,25.000000,0.011491,0.050000
5.600000,50.000000,0.121994,0.050000
5.600000,75.000000,0.268699,0.050000
5.700000,25.000000,0.007051,0.050000
5.700000,50.000000,0.170409,0.050000
5.700000,75.000000,0.307252,0.050000
5.800000,25.000000,0.039102,0.050000
5.800000,50.000000,0.165416,0.050000
5.800000,75.000000,0.157274,0.050000
5.900000,25.000000,-0.138900,0.050000
5.900000,50.000000,-0.036073,0.050000
5.900000,75.000000,0.093025,0.050000
6.000000,25.000000,-0.122778,0.050000
6.000000,50.000000,-0.161197,0.050000
6.000000,75.000000,-0.120681,0.050000
6.100000,25.000000,-0.027453,0.050000
6.100000,50.000000,-0.203400,0.050000
6.100000,75.000000,-0.279754,0.050000
6.200000,25.000000,0.035285,0.050000
6.200000,50.000000,-0.088938,0.050000
6.200000,75.000000,-0.406544,0.050000
6.300000,25.000000,0.043450,0.050000
6.300000,50.000000,-0.164405,0.050000
6.300000,75.000000,-0.259790,0.050000
6.400000,25.000000,-0.037147,0.050000
6.400000,50.000000,-0.050726,0.050000
6.400000,75.000000,-0.091147,0.050000
6.500000,25.000000,0.047388,0.050000
6.500000,50.000000,0.012753,0.050000
6.500000,75.000000,0.152746,0.050000
6.600000,25.000000,0.073081,0.050000
6.600000,50.000000,0.243874,0.050000
6.600000,75.000000,0.253431,0.050000
6.700000,25.000000,0.022142,0.050000
6.700000,50.000000,0.240511,0.050000
6.700000,75.000000,0.336853,0.050000
6.800000,25.000000,-0.096258,0.050000
6.800000,50.000000,0.084389,0.050000
6.800000,75.000000,0.298188,0.050000
6.900000,25.000000,-0.143747,0.050000
6.900000,50.000000,-0.073420,0.050000
6.900000,75.000000,0.062518,0.050000
7.000000,25.000000,-0.085817,0.050000
7.000000,50.000000,-0.145340,0.050000
7.000000,75.000000,-0.228076,0.050000
7.100000,25.000000,-0.041479,0.050000
7.100000,50.000000,-0.229199,0.050000
7.100000,75.000000,-0.444790,0.050000
7.200000,25.000000,-0.064077,0.050000
7.200000,50.000000,-0.281013,0.050000
7.200000,75.000000,-0.441430,0.050000
7.300000,25.000000,-0.115434,0.050000
7.300000,50.000000,-0.247004,0.050000
7.300000,75.000000,-0.372488,0.050000
7.400000,25.000000,-0.003819,0.050000
7.400000,50.000000,-0.153916,0.050000
7.400000,75.000000,-0.128318,0.050000
7.500000,25.000000,0.065707,0.050000
7.500000,50.000000,0.100256,0.050000
7.500000,75.000000,0.022254,0.050000
7.600000,25.000000,0.078172,0.050000
7.600000,50.000000,0.210272,0.050000
7.600000,75.000000,0.251795,0.050000
7.700000,25.000000,-0.059798,0.050000
7.700000,50.000000,0.203265,0.050000
7.700000,75.000000,0.353972,0.050000
7.800000,25.000000,-0.117161,0.050000
7.800000,50.000000,0.092646,0.050000
7.800000,75.000000,0.352900,0.050000
7.900000,25.000000,-0.009806,0.050000
7.900000,50.000000,0.041516,0.050000
7.900000,75.000000,0.139599,0.050000
8.000000,25.000000,0.013680,0.050000
8.000000,50.000000,0.009997,0.050000
8.000000,75.000000,-0.112348,0.050000
8.100000,25.000000,-0.016845,0.050000
8.100000,50.000000,-0.218971,0.050000
8.100000,75.000000,-0.283502,0.050000
8.200000,25.000000,-0.058951,0.050000
8.200000,50.000000,-0.295739,0.050000
8.200000,75.000000,-0.402130,0.050000
8.300000,25.000000,0.025496,0.050000
8.300000,50.000000,-0.183117,0.050000
8.300000,75.000000,-0.306709,0.050000
8.400000,25.000000,0.136121,0.050000
8.400000,50.000000,0.031985,0.050000
8.400000,75.000000,-0.151716,0.050000
8.500000,25.000000,0.030743,0.050000
8.500000,50.000000,0.100561,0.050000
8.500000,75.000000,0.118567,0.050000
8.600000,25.000000,-0.046892,0.050000
8.600000,50.000000,0.140820,0.050000
8.600000,75.000000,0.351789,0.050000
8.700000,25.000000,-0.033605,0.050000
8.700000,50.000000,0.192246,0.050000
8.700000,75.000000,0.388491,0.050000
8.800000,25.000000,0.018065,0.050000
8.800000,50.000000,0.208629,0.050000
8.800000,75.000000,0.277841,0.050000
8.900000,25.000000,-0.014619,0.050000
8.900000,50.000000,-0.003142,0.050000
8.900000,75.000000,0.053377,0.050000
9.000000,25.000000,-0.191269,0.050000
9.000000,50.000000,-0.184934,0.050000
9.000000,75.000000,-0.159684,0.050000
9.100000,25.000000,-0.226347,0.050000
9.100000,50.000000,-0.358173,0.050000
9.100000,75.000000,-0.375787,0.050000
9.200000,25.000000,-0.057822,0.050000
9.200000,50.000000,-0.339167,0.050000
9.200000,75.000000,-0.519333,0.050000
9.300000,25.000000,-0.045875,0.050000
9.300000,50.000000,-0.230826,0.050000
9.300000,75.000000,-0.468714,0.050000
9.400000,25.000000,-0.060038,0.050000
9.400000,50.000000,-0.215091,0.050000
9.400000,75.000000,-0.317013,0.050000
9.500000,25.000000,-0.132986,0.050000
9.500000,50.000000,-0.123268,0.050000
9.500000,75.000000,-0.020329,0.050000
9.600000,25.000000,-0.072676,0.050000
9.600000,50.000000,0.070597,0.050000
9.600000,75.000000,0.142019,0.050000
9.700000,25.000000,0.043346,0.050000
9.700000,50.000000,0.182351,0.050000
9.700000,75.000000,0.229934,0.050000
9.800000,25.000000,-0.099269,0.050000
9.800000,50.000000,0.152928,0.050000
9.800000,75.000000,0.270319,0.050000
9.900000,25.000000,-0.122211,0.050000
9.900000,50.000000,-0.029696,0.050000
9.900000,75.000000,0.144997,0.050000
10.000000,25.000000,-0.080238,0.050000
10.000000,50.000000,-0.117564,0.050000
10.000000,75.000000,-0.107704,0.050000
