time,index,value,std
6.2,9.0,4.228627979036906,0.1
6.3,9.0,3.0741562266535323,0.1
6.4,9.0,3.988441233830533,0.1
6.5,9.0,6.883912686666385,0.1
6.6,9.0,11.703969332021167,0.1
6.7,9.0,13.336940149499307,0.1
6.8,9.0,7.918321440188732,0.1
6.9,9.0,3.4183096822055012,0.1
7.0,9.0,2.121891331446414,0.1
7.1,9.0,2.6886611476313353,0.1
7.2,9.0,4.925056272278777,0.1
7.3,9.0,9.683967518076829,0.1
7.4,9.0,14.621910855390237,0.1
7.5,9.0,10.6242471202655,0.1
7.6,9.0,3.8297022333621404,0.1
7.7,9.0,0.9975157728908689,0.1
7.8,9.0,0.32898684671732453,0.1
7.9,9.0,0.32979482504718943,0.1
8.0,9.0,0.6483496574389727,0.1
8.1,9.0,1.5603123778122714,0.1
8.2,9.0,4.022659924602373,0.1
8.3,9.0,10.176283559337534,0.1
8.4,9.0,17.480545586808585,0.1
8.5,9.0,9.686346626427358,0.1
8.6,9.0,0.39221159412663414,0.1
8.7,9.0,-3.1757323033869986,0.1
8.8,9.0,-5.394748775846426,0.1
8.9,9.0,-8.562587434780918,0.1
9.0,9.0,-11.919745899895384,0.1
9.1,9.0,-11.12819878875989,0.1
9.2,9.0,-6.922570679574558,0.1
9.3,9.0,-4.386309738039093,0.1
9.4,9.0,-4.3223274850356805,0.1
9.5,9.0,-6.248645744760441,0.1
9.6,9.0,-9.98254501937671,0.1
9.7,9.0,-12.738402904515915,0.1
9.8,9.0,-9.807889128809814,0.1
9.9,9.0,-5.358080844845279,0.1
10.0,9.0,-3.578310326961003,0.1
10.1,9.0,-4.108641114284468,0.1
10.2,9.0,-6.606807858708482,0.1
10.3,9.0,-10.961648724598485,0.1
10.4,9.0,-13.158367021877737,0.1
10.5,9.0,-8.763660817995035,0.1
10.6,9.0,-4.233558834721718,0.1
10.7,9.0,-2.7917514843996805,0.1
10.8,9.0,-3.4419239348187967,0.1
10.9,9.0,-5.978564402382423,0.1
11.0,9.0,-10.779339098450125,0.1
11.1,9.0,-13.986830824688122,0.1
11.2,9.0,-9.151033045036908,0.1
11.3,9.0,-3.708358399756085,0.1
11.4,9.0,-1.7716252662454839,0.1
11.5,9.0,-1.8305696139536751,0.1
11.6,9.0,-3.2212388193692374,0.1
11.7,9.0,-6.686925126553797,0.1
11.8,9.0,-12.868081623260519,0.1
11.9,9.0,-14.394061365509346,0.1
12.0,9.0,-6.600314628515348,0.1
12.1,9.0,-1.359821598713169,0.1
12.2,9.0,0.37531557391396747,0.1
12.3,9.0,1.2071419980889144,0.1
12.4,9.0,2.5315039739980665,0.1
12.5,9.0,5.644175235017454,0.1
12.6,9.0,11.979202108480827,0.1
12.7,9.0,15.67281889829715,0.1
12.8,9.0,7.632192760636766,0.1
12.9,9.0,1.0909684491627767,0.1
13.0,9.0,-1.2904883572618109,0.1
13.1,9.0,-2.759542867076502,0.1
13.2,9.0,-5.313642961173171,0.1
13.3,9.0,-10.243051144427639,0.1
13.4,9.0,-14.537950640588036,0.1
13.5,9.0,-9.881240482505863,0.1
13.6,9.0,-3.5791167895048197,0.1
13.7,9.0,-1.1241202791587372,0.1
13.8,9.0,-0.6834513181868392,0.1
13.9,9.0,-1.03943785381436,0.1
14.0,9.0,-2.219526514862663,0.1
14.1,9.0,-5.2584656863516,0.1
14.2,9.0,-11.900710879048773,0.1
14.3,9.0,-16.400092818003703,0.1
14.4,9.0,-7.610814703511034,0.1
14.5,9.0,-0.41087539536335943,0.1
14.6,9.0,2.2681921883928755,0.1
14.7,9.0,4.1920164300586205,0.1
14.8,9.0,7.4804100439849,0.1
14.9,9.0,12.201816405123349,0.1
15.0,9.0,12.750288195487153,0.1
15.1,9.0,7.203953415755171,0.1
15.2,9.0,3.295578112964317,0.1
15.3,9.0,2.3908594807079755,0.1
15.4,9.0,3.3133821180694536,0.1
15.5,9.0,6.111087794160985,0.1
15.6,9.0,11.33126817184669,0.1
15.7,9.0,14.277987507603406,0.1
15.8,9.0,8.496941153219021,0.1
15.9,9.0,2.988809688442789,0.1
16.0,9.0,1.1250001369131826,0.1
16.1,9.0,0.9778661141620841,0.1
16.2,9.0,1.7044329998337875,0.1
16.3,9.0,3.7251069979878255,0.1
16.4,9.0,8.553534932588143,0.1
16.5,9.0,15.56147386067317,0.1
16.6,9.0,12.234444391007326,0.1
16.7,9.0,3.1883272530315994,0.1
16.8,9.0,-0.8375908019120781,0.1
16.9,9.0,-2.5618997200824807,0.1
17.0,9.0,-4.729986184159465,0.1
17.1,9.0,-8.877511101313523,0.1
17.2,9.0,-13.722111111752449,0.1
17.3,9.0,-11.506944554623098,0.1
17.4,9.0,-5.124846769503309,0.1
17.5,9.0,-2.0376538846422654,0.1
17.6,9.0,-1.5199116114579214,0.1
17.7,9.0,-2.3197324728362214,0.1
17.8,9.0,-4.690491501945462,0.1
17.9,9.0,-9.854856218920927,0.1
18.0,9.0,-15.348726398369658,0.1
18.1,9.0,-10.426435440348403,0.1
18.2,9.0,-2.9602335266112343,0.1
18.3,9.0,0.06478222611862094,0.1
18.4,9.0,1.1829445549232156,0.1
18.5,9.0,2.4343195937436395,0.1
18.6,9.0,5.176466647805382,0.1
18.7,9.0,10.85769729103384,0.1
18.8,9.0,15.541053683421731,0.1
18.9,9.0,9.104950009184952,0.1
19.0,9.0,2.1462729958473643,0.1
19.1,9.0,-0.45863353153783776,0.1
19.2,9.0,-1.6049981115078444,0.1
19.3,9.0,-3.2155156781635226,0.1
19.4,9.0,-6.759582088339783,0.1
19.5,9.0,-12.980954583837608,0.1
19.6,9.0,-14.32178162064228,0.1
19.7,9.0,-6.455612473311677,0.1
19.8,9.0,-1.2891077195828764,0.1
19.9,9.0,0.42993190914297513,0.1
20.0,9.0,1.284635569860973,0.1
20.1,9.0,2.6879595248714674,0.1
20.2,9.0,5.966909524066909,0.1
20.3,9.0,12.447152656760602,0.1
20.4,9.0,15.387665214301315,0.1
20.5,9.0,7.068955902261861,0.1
20.6,9.0,0.9179967047799779,0.1
20.7,9.0,-1.2923796045068168,0.1
20.8,9.0,-2.7308261630886776,0.1
20.9,9.0,-5.310917910057527,0.1
21.0,9.0,-10.33126917570664,0.1
21.1,9.0,-14.640278103456213,0.1
21.2,9.0,-9.77455702759597,0.1
21.3,9.0,-3.414773021134316,0.1
21.4,9.0,-0.9568530005304685,0.1
21.5,9.0,-0.4622601265432324,0.1
21.6,9.0,-0.6330285466038056,0.1
21.7,9.0,-1.3378662706340352,0.1
21.8,9.0,-3.2272837867716504,0.1
21.9,9.0,-8.02001590804936,0.1
22.0,9.0,-15.964609092443778,0.1
22.1,9.0,-13.023291727182404,0.1
22.2,9.0,-2.7343315117660536,0.1
22.3,9.0,1.8616979304890096,0.1
22.4,9.0,3.976554592675173,0.1
22.5,9.0,6.685806215041553,0.1
22.6,9.0,10.802331501389974,0.1
22.7,9.0,12.80571658763874,0.1
22.8,9.0,8.840094493233584,0.1
22.9,9.0,4.6249774708305225,0.1
23.0,9.0,3.2952011092035742,0.1
23.1,9.0,4.1100403670677865,0.1
23.2,9.0,6.91205523914917,0.1
23.3,9.0,11.547080491188243,0.1
23.4,9.0,13.178305607402397,0.1
23.5,9.0,8.073942186431788,0.1
23.6,9.0,3.6830756420937005,0.1
23.7,9.0,2.433918208571388,0.1
23.8,9.0,3.1234042241758466,0.1
23.9,9.0,5.621477445862558,0.1
24.0,9.0,10.558038541264642,0.1
24.1,9.0,14.375389352651757,0.1
24.2,9.0,9.47365678591728,0.1
24.3,9.0,3.516238274660042,0.1
24.4,9.0,1.2895820485394802,0.1
24.5,9.0,1.024212078744816,0.1
24.6,9.0,1.7072724148103329,0.1
24.7,9.0,3.6649726513204888,0.1
24.8,9.0,8.326394863634594,0.1
24.9,9.0,15.292386482288912,0.1
25.0,9.0,12.551957138128728,0.1
25.1,9.0,3.5472235035521735,0.1
25.2,9.0,-0.5900038896727057,0.1
25.3,9.0,-2.283929828606537,0.1
25.4,9.0,-4.273845332131884,0.1
25.5,9.0,-8.182897483426853,0.1
25.6,9.0,-13.457936647685191,0.1
25.7,9.0,-12.374999882485742,0.1
25.8,9.0,-5.66748062818171,0.1
25.9,9.0,-2.018950572255178,0.1
26.0,9.0,-1.1873085158862493,0.1
26.1,9.0,-1.6216659300679854,0.1
26.2,9.0,-3.2465200599588355,0.1
26.3,9.0,-7.187322689776245,0.1
26.4,9.0,-13.982064750692455,0.1
26.5,9.0,-14.053106344225592,0.1
26.6,9.0,-5.210993248840703,0.1
26.7,9.0,-0.2669918186368502,0.1
26.8,9.0,1.5021047911105931,0.1
26.9,9.0,2.9980196574029194,0.1
27.0,9.0,5.934176637408637,0.1
27.1,9.0,11.391309167596063,0.1
27.2,9.0,14.59689302739395,0.1
27.3,9.0,8.440262857763365,0.1
27.4,9.0,2.646945115765724,0.1
27.5,9.0,0.64658677754954,0.1
27.6,9.0,0.22781301630980216,0.1
27.7,9.0,0.2601824126934827,0.1
27.8,9.0,0.5486032416372789,0.1
27.9,9.0,1.3485115871741276,0.1
28.0,9.0,3.555190040636174,0.1
28.1,9.0,9.280220087005521,0.1
28.2,9.0,17.449959661175306,0.1
28.3,9.0,10.950560772126076,0.1
28.4,9.0,0.7354943067594247,0.1
28.5,9.0,-3.286974950931536,0.1
28.6,9.0,-5.549519231697652,0.1
28.7,9.0,-8.538506863858068,0.1
28.8,9.0,-11.620452879969605,0.1
28.9,9.0,-10.966539041552492,0.1
29.0,9.0,-7.16035818300523,0.1
29.1,9.0,-4.775534764445264,0.1
29.2,9.0,-4.757898857619197,0.1
29.3,9.0,-6.712183549088585,0.1
29.4,9.0,-10.226372060031514,0.1
29.5,9.0,-12.329092768246571,0.1
29.6,9.0,-9.367963807320303,0.1
29.7,9.0,-5.471843735701559,0.1
29.8,9.0,-4.0709139583421114,0.1
29.9,9.0,-4.88704689529565,0.1
